sale_id,sale_date,product_name,city_name,price,total_amount,Product_Total_Sales
6639,2024-01-16,"Ground Espresso Coffee (250g)",Mumbai,350,5950,1480850
6636,2024-01-16,"Ground Espresso Coffee (250g)",Pune,350,4550,1480850
6644,2024-01-16,"Ground Espresso Coffee (250g)",Surat,350,4900,1480850
6642,2024-01-16,"Ground Espresso Coffee (250g)",Mumbai,350,2800,1480850
6640,2024-01-16,"Ground Espresso Coffee (250g)",Chennai,350,4200,1480850
6637,2024-01-16,"Ground Espresso Coffee (250g)",Chennai,350,6650,1480850
6641,2024-01-16,"Ground Espresso Coffee (250g)",Surat,350,4550,1480850
6643,2024-01-16,"Ground Espresso Coffee (250g)",Delhi,350,4200,1480850
6638,2024-01-16,"Ground Espresso Coffee (250g)",Bangalore,350,7000,1480850
6668,2024-01-17,"Ground Espresso Coffee (250g)",Bangalore,350,3150,1497300
6671,2024-01-17,"Ground Espresso Coffee (250g)",Pune,350,2100,1497300
6667,2024-01-17,"Ground Espresso Coffee (250g)",Delhi,350,3150,1497300
6670,2024-01-17,"Ground Espresso Coffee (250g)",Mumbai,350,1750,1497300
6669,2024-01-17,"Ground Espresso Coffee (250g)",Pune,350,6300,1497300
6689,2024-01-18,"Ground Espresso Coffee (250g)",Bangalore,350,2800,1543500
6698,2024-01-18,"Ground Espresso Coffee (250g)",Bangalore,350,3150,1543500
6696,2024-01-18,"Ground Espresso Coffee (250g)",Pune,350,4550,1543500
6694,2024-01-18,"Ground Espresso Coffee (250g)",Jaipur,350,5250,1543500
6690,2024-01-18,"Ground Espresso Coffee (250g)",Pune,350,5950,1543500
6691,2024-01-18,"Ground Espresso Coffee (250g)",Nagpur,350,5950,1543500
6688,2024-01-18,"Ground Espresso Coffee (250g)",Kanpur,350,4200,1543500
6695,2024-01-18,"Ground Espresso Coffee (250g)",Surat,350,3150,1543500
6697,2024-01-18,"Ground Espresso Coffee (250g)",Jaipur,350,3150,1543500
6692,2024-01-18,"Ground Espresso Coffee (250g)",Pune,350,3850,1543500
6693,2024-01-18,"Ground Espresso Coffee (250g)",Pune,350,4200,1543500
6722,2024-01-19,"Ground Espresso Coffee (250g)",Kanpur,350,3850,1581300
6721,2024-01-19,"Ground Espresso Coffee (250g)",Chennai,350,6300,1581300
6718,2024-01-19,"Ground Espresso Coffee (250g)",Pune,350,6650,1581300
6724,2024-01-19,"Ground Espresso Coffee (250g)",Pune,350,6650,1581300
6720,2024-01-19,"Ground Espresso Coffee (250g)",Nagpur,350,5250,1581300
6723,2024-01-19,"Ground Espresso Coffee (250g)",Delhi,350,6650,1581300
6719,2024-01-19,"Ground Espresso Coffee (250g)",Kanpur,350,2450,1581300
6751,2024-01-20,"Ground Espresso Coffee (250g)",Jaipur,350,5950,1627850
6750,2024-01-20,"Ground Espresso Coffee (250g)",Jaipur,350,3850,1627850
6752,2024-01-20,"Ground Espresso Coffee (250g)",Pune,350,7000,1627850
6744,2024-01-20,"Ground Espresso Coffee (250g)",Pune,350,6650,1627850
6748,2024-01-20,"Ground Espresso Coffee (250g)",Kanpur,350,2450,1627850
6747,2024-01-20,"Ground Espresso Coffee (250g)",Pune,350,4200,1627850
6746,2024-01-20,"Ground Espresso Coffee (250g)",Delhi,350,6300,1627850
6745,2024-01-20,"Ground Espresso Coffee (250g)",Bangalore,350,4200,1627850
6749,2024-01-20,"Ground Espresso Coffee (250g)",Pune,350,5950,1627850
6784,2024-01-21,"Ground Espresso Coffee (250g)",Nagpur,350,1750,1649200
6783,2024-01-21,"Ground Espresso Coffee (250g)",Surat,350,5250,1649200
6779,2024-01-21,"Ground Espresso Coffee (250g)",Delhi,350,3500,1649200
6782,2024-01-21,"Ground Espresso Coffee (250g)",Nagpur,350,1750,1649200
6780,2024-01-21,"Ground Espresso Coffee (250g)",Bangalore,350,1750,1649200
6778,2024-01-21,"Ground Espresso Coffee (250g)",Chennai,350,3500,1649200
6781,2024-01-21,"Ground Espresso Coffee (250g)",Delhi,350,3850,1649200
6809,2024-01-22,"Ground Espresso Coffee (250g)",Pune,350,3150,1682100
6807,2024-01-22,"Ground Espresso Coffee (250g)",Pune,350,6650,1682100
6808,2024-01-22,"Ground Espresso Coffee (250g)",Jaipur,350,2450,1682100
6805,2024-01-22,"Ground Espresso Coffee (250g)",Pune,350,2450,1682100
6811,2024-01-22,"Ground Espresso Coffee (250g)",Chennai,350,3850,1682100
6806,2024-01-22,"Ground Espresso Coffee (250g)",Chennai,350,3150,1682100
6804,2024-01-22,"Ground Espresso Coffee (250g)",Pune,350,6300,1682100
6810,2024-01-22,"Ground Espresso Coffee (250g)",Bangalore,350,4900,1682100
6829,2024-01-23,"Ground Espresso Coffee (250g)",Bangalore,350,3150,1739500
6832,2024-01-23,"Ground Espresso Coffee (250g)",Bangalore,350,2800,1739500
6834,2024-01-23,"Ground Espresso Coffee (250g)",Bangalore,350,6300,1739500
6835,2024-01-23,"Ground Espresso Coffee (250g)",Delhi,350,7000,1739500
6830,2024-01-23,"Ground Espresso Coffee (250g)",Delhi,350,4900,1739500
6828,2024-01-23,"Ground Espresso Coffee (250g)",Indore,350,6300,1739500
6826,2024-01-23,"Ground Espresso Coffee (250g)",Mumbai,350,4550,1739500
6831,2024-01-23,"Ground Espresso Coffee (250g)",Delhi,350,5950,1739500
6836,2024-01-23,"Ground Espresso Coffee (250g)",Lucknow,350,4200,1739500
6833,2024-01-23,"Ground Espresso Coffee (250g)",Delhi,350,7000,1739500
6827,2024-01-23,"Ground Espresso Coffee (250g)",Pune,350,5250,1739500
6864,2024-01-24,"Ground Espresso Coffee (250g)",Chennai,350,4900,1771000
6861,2024-01-24,"Ground Espresso Coffee (250g)",Surat,350,2800,1771000
6865,2024-01-24,"Ground Espresso Coffee (250g)",Bangalore,350,2100,1771000
6860,2024-01-24,"Ground Espresso Coffee (250g)",Bangalore,350,2800,1771000
6863,2024-01-24,"Ground Espresso Coffee (250g)",Surat,350,5600,1771000
6866,2024-01-24,"Ground Espresso Coffee (250g)",Kanpur,350,5250,1771000
6859,2024-01-24,"Ground Espresso Coffee (250g)",Ahmedabad,350,4900,1771000
6862,2024-01-24,"Ground Espresso Coffee (250g)",Jaipur,350,3150,1771000
6884,2024-01-25,"Ground Espresso Coffee (250g)",Delhi,350,2800,1795150
6888,2024-01-25,"Ground Espresso Coffee (250g)",Pune,350,7000,1795150
6886,2024-01-25,"Ground Espresso Coffee (250g)",Bangalore,350,6650,1795150
6885,2024-01-25,"Ground Espresso Coffee (250g)",Kanpur,350,2450,1795150
6887,2024-01-25,"Ground Espresso Coffee (250g)",Delhi,350,5250,1795150
6908,2024-01-26,"Ground Espresso Coffee (250g)",Surat,350,2450,1832950
6916,2024-01-26,"Ground Espresso Coffee (250g)",Hyderabad,350,2450,1832950
6909,2024-01-26,"Ground Espresso Coffee (250g)",Jaipur,350,3500,1832950
6914,2024-01-26,"Ground Espresso Coffee (250g)",Indore,350,3150,1832950
6918,2024-01-26,"Ground Espresso Coffee (250g)",Pune,350,3850,1832950
6915,2024-01-26,"Ground Espresso Coffee (250g)",Nagpur,350,3150,1832950
6910,2024-01-26,"Ground Espresso Coffee (250g)",Delhi,350,4550,1832950
6912,2024-01-26,"Ground Espresso Coffee (250g)",Jaipur,350,2100,1832950
6913,2024-01-26,"Ground Espresso Coffee (250g)",Bangalore,350,4200,1832950
6917,2024-01-26,"Ground Espresso Coffee (250g)",Bangalore,350,6300,1832950
6911,2024-01-26,"Ground Espresso Coffee (250g)",Bangalore,350,2100,1832950
6948,2024-01-27,"Ground Espresso Coffee (250g)",Bangalore,350,5950,1860600
6947,2024-01-27,"Ground Espresso Coffee (250g)",Bangalore,350,4200,1860600
6943,2024-01-27,"Ground Espresso Coffee (250g)",Pune,350,3850,1860600
6950,2024-01-27,"Ground Espresso Coffee (250g)",Mumbai,350,3150,1860600
6945,2024-01-27,"Ground Espresso Coffee (250g)",Hyderabad,350,3150,1860600
6944,2024-01-27,"Ground Espresso Coffee (250g)",Hyderabad,350,1750,1860600
6949,2024-01-27,"Ground Espresso Coffee (250g)",Surat,350,2450,1860600
6946,2024-01-27,"Ground Espresso Coffee (250g)",Pune,350,3150,1860600
6967,2024-01-28,"Ground Espresso Coffee (250g)",Delhi,350,4900,1901900
6973,2024-01-28,"Ground Espresso Coffee (250g)",Indore,350,2800,1901900
6971,2024-01-28,"Ground Espresso Coffee (250g)",Jaipur,350,7000,1901900
6969,2024-01-28,"Ground Espresso Coffee (250g)",Chennai,350,6650,1901900
6968,2024-01-28,"Ground Espresso Coffee (250g)",Chennai,350,2800,1901900
6966,2024-01-28,"Ground Espresso Coffee (250g)",Chennai,350,4200,1901900
6972,2024-01-28,"Ground Espresso Coffee (250g)",Delhi,350,3150,1901900
6970,2024-01-28,"Ground Espresso Coffee (250g)",Kolkata,350,5250,1901900
6965,2024-01-28,"Ground Espresso Coffee (250g)",Pune,350,4550,1901900
6992,2024-01-29,"Ground Espresso Coffee (250g)",Delhi,350,3150,1947750
6998,2024-01-29,"Ground Espresso Coffee (250g)",Jaipur,350,3500,1947750
6993,2024-01-29,"Ground Espresso Coffee (250g)",Pune,350,6300,1947750
6999,2024-01-29,"Ground Espresso Coffee (250g)",Delhi,350,6300,1947750
6991,2024-01-29,"Ground Espresso Coffee (250g)",Bangalore,350,4550,1947750
6994,2024-01-29,"Ground Espresso Coffee (250g)",Chennai,350,4550,1947750
6997,2024-01-29,"Ground Espresso Coffee (250g)",Delhi,350,6650,1947750
6996,2024-01-29,"Ground Espresso Coffee (250g)",Jaipur,350,1750,1947750
6990,2024-01-29,"Ground Espresso Coffee (250g)",Delhi,350,3500,1947750
6995,2024-01-29,"Ground Espresso Coffee (250g)",Delhi,350,5600,1947750
7028,2024-01-30,"Ground Espresso Coffee (250g)",Jaipur,350,4200,1961400
7027,2024-01-30,"Ground Espresso Coffee (250g)",Delhi,350,4550,1961400
7029,2024-01-30,"Ground Espresso Coffee (250g)",Kolkata,350,4900,1961400
7051,2024-01-31,"Ground Espresso Coffee (250g)",Delhi,350,4900,2000250
7055,2024-01-31,"Ground Espresso Coffee (250g)",Mumbai,350,6650,2000250
7052,2024-01-31,"Ground Espresso Coffee (250g)",Jaipur,350,2100,2000250
7054,2024-01-31,"Ground Espresso Coffee (250g)",Delhi,350,2800,2000250
7047,2024-01-31,"Ground Espresso Coffee (250g)",Delhi,350,5950,2000250
7053,2024-01-31,"Ground Espresso Coffee (250g)",Jaipur,350,1750,2000250
7048,2024-01-31,"Ground Espresso Coffee (250g)",Jaipur,350,6650,2000250
7049,2024-01-31,"Ground Espresso Coffee (250g)",Pune,350,4900,2000250
7050,2024-01-31,"Ground Espresso Coffee (250g)",Bangalore,350,3150,2000250
7078,2024-02-01,"Ground Espresso Coffee (250g)",Indore,350,2800,2008300
7079,2024-02-01,"Ground Espresso Coffee (250g)",Indore,350,3150,2008300
7080,2024-02-01,"Ground Espresso Coffee (250g)",Delhi,350,2100,2008300
7103,2024-02-02,"Ground Espresso Coffee (250g)",Jaipur,350,2100,2034200
7101,2024-02-02,"Ground Espresso Coffee (250g)",Delhi,350,2100,2034200
7104,2024-02-02,"Ground Espresso Coffee (250g)",Mumbai,350,4900,2034200
7100,2024-02-02,"Ground Espresso Coffee (250g)",Delhi,350,3500,2034200
7102,2024-02-02,"Ground Espresso Coffee (250g)",Jaipur,350,7000,2034200
7105,2024-02-02,"Ground Espresso Coffee (250g)",Delhi,350,6300,2034200
7125,2024-02-03,"Ground Espresso Coffee (250g)",Pune,350,7000,2057300
7122,2024-02-03,"Ground Espresso Coffee (250g)",Pune,350,3850,2057300
7123,2024-02-03,"Ground Espresso Coffee (250g)",Bangalore,350,7000,2057300
7124,2024-02-03,"Ground Espresso Coffee (250g)",Pune,350,5250,2057300
7152,2024-02-04,"Ground Espresso Coffee (250g)",Pune,350,3500,2074450
7151,2024-02-04,"Ground Espresso Coffee (250g)",Hyderabad,350,4550,2074450
7149,2024-02-04,"Ground Espresso Coffee (250g)",Jaipur,350,5600,2074450
7150,2024-02-04,"Ground Espresso Coffee (250g)",Surat,350,1750,2074450
7148,2024-02-04,"Ground Espresso Coffee (250g)",Chennai,350,1750,2074450
7175,2024-02-05,"Ground Espresso Coffee (250g)",Bangalore,350,2800,2103850
7179,2024-02-05,"Ground Espresso Coffee (250g)",Bangalore,350,3850,2103850
7181,2024-02-05,"Ground Espresso Coffee (250g)",Bangalore,350,3850,2103850
7174,2024-02-05,"Ground Espresso Coffee (250g)",Bangalore,350,3850,2103850
7178,2024-02-05,"Ground Espresso Coffee (250g)",Kolkata,350,2800,2103850
7176,2024-02-05,"Ground Espresso Coffee (250g)",Delhi,350,3850,2103850
7180,2024-02-05,"Ground Espresso Coffee (250g)",Delhi,350,6300,2103850
7177,2024-02-05,"Ground Espresso Coffee (250g)",Lucknow,350,2100,2103850
7201,2024-02-06,"Ground Espresso Coffee (250g)",Jaipur,350,4550,2152850
7203,2024-02-06,"Ground Espresso Coffee (250g)",Kolkata,350,3500,2152850
7197,2024-02-06,"Ground Espresso Coffee (250g)",Nagpur,350,4550,2152850
7206,2024-02-06,"Ground Espresso Coffee (250g)",Chennai,350,7000,2152850
7198,2024-02-06,"Ground Espresso Coffee (250g)",Chennai,350,4900,2152850
7204,2024-02-06,"Ground Espresso Coffee (250g)",Chennai,350,3500,2152850
7200,2024-02-06,"Ground Espresso Coffee (250g)",Nagpur,350,2100,2152850
7205,2024-02-06,"Ground Espresso Coffee (250g)",Jaipur,350,7000,2152850
7202,2024-02-06,"Ground Espresso Coffee (250g)",Delhi,350,3500,2152850
7207,2024-02-06,"Ground Espresso Coffee (250g)",Bangalore,350,4550,2152850
7199,2024-02-06,"Ground Espresso Coffee (250g)",Mumbai,350,3850,2152850
7231,2024-02-07,"Ground Espresso Coffee (250g)",Nagpur,350,3500,2189250
7230,2024-02-07,"Ground Espresso Coffee (250g)",Chennai,350,3500,2189250
7228,2024-02-07,"Ground Espresso Coffee (250g)",Chennai,350,4900,2189250
7235,2024-02-07,"Ground Espresso Coffee (250g)",Kanpur,350,6650,2189250
7234,2024-02-07,"Ground Espresso Coffee (250g)",Lucknow,350,3500,2189250
7232,2024-02-07,"Ground Espresso Coffee (250g)",Kanpur,350,2450,2189250
7229,2024-02-07,"Ground Espresso Coffee (250g)",Pune,350,2800,2189250
7236,2024-02-07,"Ground Espresso Coffee (250g)",Hyderabad,350,4200,2189250
7233,2024-02-07,"Ground Espresso Coffee (250g)",Kanpur,350,4900,2189250
7260,2024-02-08,"Ground Espresso Coffee (250g)",Pune,350,2800,2234750
7256,2024-02-08,"Ground Espresso Coffee (250g)",Pune,350,5950,2234750
7259,2024-02-08,"Ground Espresso Coffee (250g)",Delhi,350,4550,2234750
7263,2024-02-08,"Ground Espresso Coffee (250g)",Jaipur,350,3850,2234750
7264,2024-02-08,"Ground Espresso Coffee (250g)",Pune,350,1750,2234750
7262,2024-02-08,"Ground Espresso Coffee (250g)",Delhi,350,6650,2234750
7257,2024-02-08,"Ground Espresso Coffee (250g)",Jaipur,350,3850,2234750
7261,2024-02-08,"Ground Espresso Coffee (250g)",Bangalore,350,6300,2234750
7265,2024-02-08,"Ground Espresso Coffee (250g)",Bangalore,350,5600,2234750
7258,2024-02-08,"Ground Espresso Coffee (250g)",Bangalore,350,4200,2234750
7298,2024-02-09,"Ground Espresso Coffee (250g)",Chennai,350,4900,2264500
7297,2024-02-09,"Ground Espresso Coffee (250g)",Jaipur,350,3850,2264500
7294,2024-02-09,"Ground Espresso Coffee (250g)",Mumbai,350,3150,2264500
7296,2024-02-09,"Ground Espresso Coffee (250g)",Pune,350,5600,2264500
7293,2024-02-09,"Ground Espresso Coffee (250g)",Jaipur,350,7000,2264500
7295,2024-02-09,"Ground Espresso Coffee (250g)",Kolkata,350,5250,2264500
7322,2024-02-10,"Ground Espresso Coffee (250g)",Bangalore,350,2450,2308600
7326,2024-02-10,"Ground Espresso Coffee (250g)",Bangalore,350,4900,2308600
7325,2024-02-10,"Ground Espresso Coffee (250g)",Kanpur,350,4200,2308600
7327,2024-02-10,"Ground Espresso Coffee (250g)",Lucknow,350,5600,2308600
7330,2024-02-10,"Ground Espresso Coffee (250g)",Nagpur,350,7000,2308600
7328,2024-02-10,"Ground Espresso Coffee (250g)",Surat,350,2450,2308600
7331,2024-02-10,"Ground Espresso Coffee (250g)",Chennai,350,4900,2308600
7324,2024-02-10,"Ground Espresso Coffee (250g)",Surat,350,4200,2308600
7329,2024-02-10,"Ground Espresso Coffee (250g)",Jaipur,350,5600,2308600
7323,2024-02-10,"Ground Espresso Coffee (250g)",Pune,350,2800,2308600
7359,2024-02-11,"Ground Espresso Coffee (250g)",Mumbai,350,3850,2339400
7356,2024-02-11,"Ground Espresso Coffee (250g)",Lucknow,350,5950,2339400
7360,2024-02-11,"Ground Espresso Coffee (250g)",Bangalore,350,3150,2339400
7358,2024-02-11,"Ground Espresso Coffee (250g)",Chennai,350,3500,2339400
7357,2024-02-11,"Ground Espresso Coffee (250g)",Bangalore,350,4900,2339400
7362,2024-02-11,"Ground Espresso Coffee (250g)",Chennai,350,2450,2339400
7355,2024-02-11,"Ground Espresso Coffee (250g)",Chennai,350,2450,2339400
7361,2024-02-11,"Ground Espresso Coffee (250g)",Delhi,350,4550,2339400
7399,2024-02-12,"Ground Espresso Coffee (250g)",Jaipur,350,2450,2383850
7400,2024-02-12,"Ground Espresso Coffee (250g)",Kolkata,350,5950,2383850
7396,2024-02-12,"Ground Espresso Coffee (250g)",Kolkata,350,4900,2383850
7402,2024-02-12,"Ground Espresso Coffee (250g)",Jaipur,350,5250,2383850
7397,2024-02-12,"Ground Espresso Coffee (250g)",Kanpur,350,3150,2383850
7395,2024-02-12,"Ground Espresso Coffee (250g)",Chennai,350,7000,2383850
7401,2024-02-12,"Ground Espresso Coffee (250g)",Chennai,350,5250,2383850
7398,2024-02-12,"Ground Espresso Coffee (250g)",Delhi,350,4550,2383850
7394,2024-02-12,"Ground Espresso Coffee (250g)",Surat,350,5950,2383850
7438,2024-02-13,"Ground Espresso Coffee (250g)",Delhi,350,5600,2398550
7439,2024-02-13,"Ground Espresso Coffee (250g)",Jaipur,350,3150,2398550
7437,2024-02-13,"Ground Espresso Coffee (250g)",Pune,350,2100,2398550
7440,2024-02-13,"Ground Espresso Coffee (250g)",Kanpur,350,3850,2398550
7470,2024-02-14,"Ground Espresso Coffee (250g)",Pune,350,5250,2419900
7467,2024-02-14,"Ground Espresso Coffee (250g)",Delhi,350,2450,2419900
7469,2024-02-14,"Ground Espresso Coffee (250g)",Delhi,350,5600,2419900
7471,2024-02-14,"Ground Espresso Coffee (250g)",Chennai,350,1750,2419900
7468,2024-02-14,"Ground Espresso Coffee (250g)",Bangalore,350,6300,2419900
7490,2024-02-15,"Ground Espresso Coffee (250g)",Pune,350,4200,2424100
7519,2024-02-16,"Ground Espresso Coffee (250g)",Pune,350,3500,2456650
7523,2024-02-16,"Ground Espresso Coffee (250g)",Jaipur,350,1750,2456650
7518,2024-02-16,"Ground Espresso Coffee (250g)",Lucknow,350,6650,2456650
7521,2024-02-16,"Ground Espresso Coffee (250g)",Pune,350,7000,2456650
7524,2024-02-16,"Ground Espresso Coffee (250g)",Kanpur,350,3500,2456650
7522,2024-02-16,"Ground Espresso Coffee (250g)",Jaipur,350,4550,2456650
7520,2024-02-16,"Ground Espresso Coffee (250g)",Pune,350,5600,2456650
7540,2024-02-17,"Ground Espresso Coffee (250g)",Pune,350,2100,2489200
7538,2024-02-17,"Ground Espresso Coffee (250g)",Jaipur,350,3500,2489200
7539,2024-02-17,"Ground Espresso Coffee (250g)",Pune,350,7000,2489200
7543,2024-02-17,"Ground Espresso Coffee (250g)",Kolkata,350,4200,2489200
7537,2024-02-17,"Ground Espresso Coffee (250g)",Nagpur,350,6650,2489200
7541,2024-02-17,"Ground Espresso Coffee (250g)",Bangalore,350,7000,2489200
7542,2024-02-17,"Ground Espresso Coffee (250g)",Chennai,350,2100,2489200
7578,2024-02-18,"Ground Espresso Coffee (250g)",Chennai,350,4900,2535750
7570,2024-02-18,"Ground Espresso Coffee (250g)",Chennai,350,4900,2535750
7577,2024-02-18,"Ground Espresso Coffee (250g)",Chennai,350,6300,2535750
7568,2024-02-18,"Ground Espresso Coffee (250g)",Mumbai,350,3150,2535750
7573,2024-02-18,"Ground Espresso Coffee (250g)",Kanpur,350,3150,2535750
7569,2024-02-18,"Ground Espresso Coffee (250g)",Pune,350,1750,2535750
7571,2024-02-18,"Ground Espresso Coffee (250g)",Pune,350,2800,2535750
7572,2024-02-18,"Ground Espresso Coffee (250g)",Bangalore,350,6650,2535750
7575,2024-02-18,"Ground Espresso Coffee (250g)",Delhi,350,2800,2535750
7576,2024-02-18,"Ground Espresso Coffee (250g)",Delhi,350,5250,2535750
7574,2024-02-18,"Ground Espresso Coffee (250g)",Delhi,350,4900,2535750
7607,2024-02-19,"Ground Espresso Coffee (250g)",Jaipur,350,2100,2553950
7603,2024-02-19,"Ground Espresso Coffee (250g)",Pune,350,3500,2553950
7606,2024-02-19,"Ground Espresso Coffee (250g)",Nagpur,350,4200,2553950
7604,2024-02-19,"Ground Espresso Coffee (250g)",Chennai,350,2800,2553950
7605,2024-02-19,"Ground Espresso Coffee (250g)",Delhi,350,3850,2553950
7602,2024-02-19,"Ground Espresso Coffee (250g)",Delhi,350,1750,2553950
7628,2024-02-20,"Ground Espresso Coffee (250g)",Pune,350,5600,2587200
7632,2024-02-20,"Ground Espresso Coffee (250g)",Pune,350,2800,2587200
7629,2024-02-20,"Ground Espresso Coffee (250g)",Kanpur,350,3850,2587200
7630,2024-02-20,"Ground Espresso Coffee (250g)",Jaipur,350,5950,2587200
7633,2024-02-20,"Ground Espresso Coffee (250g)",Ahmedabad,350,3150,2587200
7631,2024-02-20,"Ground Espresso Coffee (250g)",Chennai,350,5250,2587200
7634,2024-02-20,"Ground Espresso Coffee (250g)",Bangalore,350,6650,2587200
7653,2024-02-21,"Ground Espresso Coffee (250g)",Bangalore,350,3850,2596300
7652,2024-02-21,"Ground Espresso Coffee (250g)",Ahmedabad,350,3500,2596300
7654,2024-02-21,"Ground Espresso Coffee (250g)",Delhi,350,1750,2596300
7679,2024-02-22,"Ground Espresso Coffee (250g)",Pune,350,4550,2639350
7686,2024-02-22,"Ground Espresso Coffee (250g)",Mumbai,350,2450,2639350
7680,2024-02-22,"Ground Espresso Coffee (250g)",Lucknow,350,6300,2639350
7682,2024-02-22,"Ground Espresso Coffee (250g)",Mumbai,350,3150,2639350
7684,2024-02-22,"Ground Espresso Coffee (250g)",Kanpur,350,5600,2639350
7681,2024-02-22,"Ground Espresso Coffee (250g)",Indore,350,2800,2639350
7683,2024-02-22,"Ground Espresso Coffee (250g)",Jaipur,350,5600,2639350
7685,2024-02-22,"Ground Espresso Coffee (250g)",Pune,350,4550,2639350
7687,2024-02-22,"Ground Espresso Coffee (250g)",Surat,350,2800,2639350
7688,2024-02-22,"Ground Espresso Coffee (250g)",Hyderabad,350,5250,2639350
7705,2024-02-23,"Ground Espresso Coffee (250g)",Mumbai,350,6300,2683450
7704,2024-02-23,"Ground Espresso Coffee (250g)",Bangalore,350,6650,2683450
7710,2024-02-23,"Ground Espresso Coffee (250g)",Bangalore,350,5250,2683450
7702,2024-02-23,"Ground Espresso Coffee (250g)",Mumbai,350,5600,2683450
7706,2024-02-23,"Ground Espresso Coffee (250g)",Hyderabad,350,3150,2683450
7707,2024-02-23,"Ground Espresso Coffee (250g)",Pune,350,6300,2683450
7709,2024-02-23,"Ground Espresso Coffee (250g)",Pune,350,3150,2683450
7703,2024-02-23,"Ground Espresso Coffee (250g)",Chennai,350,4550,2683450
7708,2024-02-23,"Ground Espresso Coffee (250g)",Chennai,350,3150,2683450
7740,2024-02-24,"Ground Espresso Coffee (250g)",Chennai,350,6650,2723350
7735,2024-02-24,"Ground Espresso Coffee (250g)",Chennai,350,6300,2723350
7739,2024-02-24,"Ground Espresso Coffee (250g)",Delhi,350,5600,2723350
7737,2024-02-24,"Ground Espresso Coffee (250g)",Pune,350,5600,2723350
7734,2024-02-24,"Ground Espresso Coffee (250g)",Jaipur,350,6650,2723350
7736,2024-02-24,"Ground Espresso Coffee (250g)",Jaipur,350,3850,2723350
7738,2024-02-24,"Ground Espresso Coffee (250g)",Bangalore,350,5250,2723350
7762,2024-02-25,"Ground Espresso Coffee (250g)",Bangalore,350,3500,2755200
7760,2024-02-25,"Ground Espresso Coffee (250g)",Bangalore,350,3150,2755200
7761,2024-02-25,"Ground Espresso Coffee (250g)",Pune,350,2100,2755200
7765,2024-02-25,"Ground Espresso Coffee (250g)",Jaipur,350,3150,2755200
7759,2024-02-25,"Ground Espresso Coffee (250g)",Delhi,350,6650,2755200
7758,2024-02-25,"Ground Espresso Coffee (250g)",Delhi,350,4200,2755200
7764,2024-02-25,"Ground Espresso Coffee (250g)",Delhi,350,4550,2755200
7763,2024-02-25,"Ground Espresso Coffee (250g)",Jaipur,350,4550,2755200
7798,2024-02-26,"Ground Espresso Coffee (250g)",Jaipur,350,3850,2765700
7797,2024-02-26,"Ground Espresso Coffee (250g)",Pune,350,3850,2765700
7796,2024-02-26,"Ground Espresso Coffee (250g)",Chennai,350,2800,2765700
7826,2024-02-27,"Ground Espresso Coffee (250g)",Chennai,350,5250,2788450
7823,2024-02-27,"Ground Espresso Coffee (250g)",Pune,350,4550,2788450
7821,2024-02-27,"Ground Espresso Coffee (250g)",Pune,350,3500,2788450
7824,2024-02-27,"Ground Espresso Coffee (250g)",Delhi,350,4550,2788450
7822,2024-02-27,"Ground Espresso Coffee (250g)",Kanpur,350,2450,2788450
7825,2024-02-27,"Ground Espresso Coffee (250g)",Jaipur,350,2450,2788450
7858,2024-02-28,"Ground Espresso Coffee (250g)",Delhi,350,2450,2827300
7859,2024-02-28,"Ground Espresso Coffee (250g)",Bangalore,350,7000,2827300
7860,2024-02-28,"Ground Espresso Coffee (250g)",Bangalore,350,7000,2827300
7862,2024-02-28,"Ground Espresso Coffee (250g)",Bangalore,350,2100,2827300
7863,2024-02-28,"Ground Espresso Coffee (250g)",Bangalore,350,5950,2827300
7856,2024-02-28,"Ground Espresso Coffee (250g)",Pune,350,3850,2827300
7861,2024-02-28,"Ground Espresso Coffee (250g)",Delhi,350,3500,2827300
7857,2024-02-28,"Ground Espresso Coffee (250g)",Delhi,350,7000,2827300
7885,2024-02-29,"Ground Espresso Coffee (250g)",Pune,350,3500,2838150
7883,2024-02-29,"Ground Espresso Coffee (250g)",Bangalore,350,3850,2838150
7884,2024-02-29,"Ground Espresso Coffee (250g)",Delhi,350,3500,2838150
7922,2024-03-01,"Ground Espresso Coffee (250g)",Delhi,350,5250,2886100
7913,2024-03-01,"Ground Espresso Coffee (250g)",Kolkata,350,7000,2886100
7912,2024-03-01,"Ground Espresso Coffee (250g)",Chennai,350,2800,2886100
7917,2024-03-01,"Ground Espresso Coffee (250g)",Chennai,350,4200,2886100
7915,2024-03-01,"Ground Espresso Coffee (250g)",Chennai,350,3500,2886100
7919,2024-03-01,"Ground Espresso Coffee (250g)",Pune,350,4200,2886100
7923,2024-03-01,"Ground Espresso Coffee (250g)",Jaipur,350,5600,2886100
7920,2024-03-01,"Ground Espresso Coffee (250g)",Hyderabad,350,3850,2886100
7914,2024-03-01,"Ground Espresso Coffee (250g)",Jaipur,350,3150,2886100
7916,2024-03-01,"Ground Espresso Coffee (250g)",Pune,350,3850,2886100
7918,2024-03-01,"Ground Espresso Coffee (250g)",Delhi,350,1750,2886100
7921,2024-03-01,"Ground Espresso Coffee (250g)",Delhi,350,2800,2886100
7964,2024-03-02,"Ground Espresso Coffee (250g)",Delhi,350,3500,2966950
7967,2024-03-02,"Ground Espresso Coffee (250g)",Delhi,350,4550,2966950
